Timestamp,A01a,A01b,A01c,A01d,A02a,A02b,A02c,A02d,A03a,A03b,A03c,A03d,A04a,A04b,A04c,A04d,A05a,A05b,A05c,A05d,A06a,A06b,A06c,A06d,A07a,A07b,A07c,A07d,A08a,A08b,A08c,A08d
2025-03-03 07:45:00,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 07:48:00,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 07:51:00,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 07:54:00,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 07:57:00,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:00:00,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:03:00,354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:06:00,452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:09:00,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:12:00,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:15:00,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:18:00,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:21:00,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:24:00,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:27:00,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:30:00,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:33:00,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:36:00,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:39:00,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:42:00,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:45:00,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:48:00,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:51:00,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:54:00,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 08:57:00,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:03:00,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:06:00,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:09:00,365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:12:00,336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:15:00,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:18:00,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:21:00,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:24:00,322.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:27:00,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:30:00,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:33:00,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:36:00,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:39:00,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:42:00,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:45:00,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:48:00,542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:51:00,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:54:00,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 09:57:00,559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:00:00,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:03:00,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:06:00,386.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:09:00,487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:12:00,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:15:00,469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:18:00,358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:21:00,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:24:00,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:27:00,344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:30:00,352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:33:00,356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:36:00,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:39:00,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:42:00,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:45:00,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:48:00,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:51:00,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:54:00,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 10:57:00,442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:00:00,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:03:00,657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:06:00,964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:09:00,876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:12:00,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:15:00,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:18:00,704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:21:00,856.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:24:00,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:27:00,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-03 11:30:00,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
