Timestamp,25379
2025-03-03T00:00:00,0.0
2025-03-03T00:03:00,0.0
2025-03-03T00:06:00,0.0
2025-03-03T00:09:00,0.0
2025-03-03T00:12:00,0.0
2025-03-03T00:15:00,0.0
2025-03-03T00:18:00,0.0
2025-03-03T00:21:00,0.0
2025-03-03T00:24:00,0.0
2025-03-03T00:27:00,0.0
2025-03-03T00:30:00,0.0
2025-03-03T00:33:00,0.0
2025-03-03T00:36:00,0.0
2025-03-03T00:39:00,0.0
2025-03-03T00:42:00,0.0
2025-03-03T00:45:00,0.0
2025-03-03T00:48:00,0.0
2025-03-03T00:51:00,0.0
2025-03-03T00:54:00,0.0
2025-03-03T00:57:00,0.0
2025-03-03T01:00:00,0.0
2025-03-03T01:03:00,0.0
2025-03-03T01:06:00,0.0
2025-03-03T01:09:00,0.0
2025-03-03T01:12:00,0.0
2025-03-03T01:15:00,0.0
2025-03-03T01:18:00,0.0
2025-03-03T01:21:00,0.0
2025-03-03T01:24:00,0.0
2025-03-03T01:27:00,0.0
2025-03-03T01:30:00,0.0
2025-03-03T01:33:00,0.0
2025-03-03T01:36:00,0.0
2025-03-03T01:39:00,0.0
2025-03-03T01:42:00,0.0
2025-03-03T01:45:00,0.0
2025-03-03T01:48:00,0.0
2025-03-03T01:51:00,0.0
2025-03-03T01:54:00,0.0
2025-03-03T01:57:00,0.0
2025-03-03T02:00:00,0.0
2025-03-03T02:03:00,0.0
2025-03-03T02:06:00,0.0
2025-03-03T02:09:00,0.0
2025-03-03T02:12:00,0.0
2025-03-03T02:15:00,0.0
2025-03-03T02:18:00,0.0
2025-03-03T02:21:00,0.0
2025-03-03T02:24:00,0.0
2025-03-03T02:27:00,0.0
2025-03-03T02:30:00,0.0
2025-03-03T02:33:00,0.0
2025-03-03T02:36:00,0.0
2025-03-03T02:39:00,0.0
2025-03-03T02:42:00,0.0
2025-03-03T02:45:00,0.0
2025-03-03T02:48:00,0.0
2025-03-03T02:51:00,0.0
2025-03-03T02:54:00,0.0
2025-03-03T02:57:00,0.0
2025-03-03T03:00:00,0.0
2025-03-03T03:03:00,0.0
2025-03-03T03:06:00,0.0
2025-03-03T03:09:00,
2025-03-03T03:12:00,0.0
2025-03-03T03:15:00,0.0
2025-03-03T03:18:00,0.0
2025-03-03T03:21:00,0.0
2025-03-03T03:24:00,0.0
2025-03-03T03:27:00,0.0
2025-03-03T03:30:00,0.0
2025-03-03T03:33:00,0.0
2025-03-03T03:36:00,0.0
2025-03-03T03:39:00,0.0
2025-03-03T03:42:00,0.0
2025-03-03T03:45:00,0.0
2025-03-03T03:48:00,0.0
2025-03-03T03:51:00,0.0
2025-03-03T03:54:00,0.0
2025-03-03T03:57:00,0.0
2025-03-03T04:00:00,0.0
2025-03-03T04:03:00,0.0
2025-03-03T04:06:00,0.0
2025-03-03T04:09:00,0.0
2025-03-03T04:12:00,0.0
2025-03-03T04:15:00,0.0
2025-03-03T04:18:00,0.0
2025-03-03T04:21:00,0.0
2025-03-03T04:24:00,0.0
2025-03-03T04:27:00,0.0
2025-03-03T04:30:00,0.0
2025-03-03T04:33:00,0.0
2025-03-03T04:36:00,0.0
2025-03-03T04:39:00,0.0
2025-03-03T04:42:00,0.0
2025-03-03T04:45:00,0.0
2025-03-03T04:48:00,0.0
2025-03-03T04:51:00,0.0
2025-03-03T04:54:00,0.0
2025-03-03T04:57:00,0.0
2025-03-03T05:00:00,0.0
2025-03-03T05:03:00,0.0
2025-03-03T05:06:00,0.0
2025-03-03T05:09:00,0.0
2025-03-03T05:12:00,0.0
2025-03-03T05:15:00,0.0
2025-03-03T05:18:00,0.0
2025-03-03T05:21:00,0.0
2025-03-03T05:24:00,0.0
2025-03-03T05:27:00,0.0
2025-03-03T05:30:00,0.0
2025-03-03T05:33:00,0.0
2025-03-03T05:36:00,0.0
2025-03-03T05:39:00,0.0
2025-03-03T05:42:00,0.0
2025-03-03T05:45:00,0.0
2025-03-03T05:48:00,0.0
2025-03-03T05:51:00,0.0
2025-03-03T05:54:00,0.0
2025-03-03T05:57:00,0.0
2025-03-03T06:00:00,0.0
2025-03-03T06:03:00,0.0
2025-03-03T06:06:00,0.0
2025-03-03T06:09:00,0.0
2025-03-03T06:12:00,0.0
2025-03-03T06:15:00,9.0
2025-03-03T06:18:00,12.0
2025-03-03T06:21:00,14.0
2025-03-03T06:24:00,16.0
2025-03-03T06:27:00,18.0
2025-03-03T06:30:00,21.0
2025-03-03T06:33:00,28.0
2025-03-03T06:36:00,35.0
2025-03-03T06:39:00,41.0
2025-03-03T06:42:00,46.0
2025-03-03T06:45:00,54.0
2025-03-03T06:48:00,64.0
2025-03-03T06:51:00,64.0
2025-03-03T06:54:00,63.0
2025-03-03T06:57:00,67.0
2025-03-03T07:00:00,68.0
2025-03-03T07:03:00,73.0
2025-03-03T07:06:00,90.0
2025-03-03T07:09:00,106.0
2025-03-03T07:12:00,103.0
2025-03-03T07:15:00,95.0
2025-03-03T07:18:00,103.0
2025-03-03T07:21:00,112.0
2025-03-03T07:24:00,123.0
2025-03-03T07:27:00,115.0
2025-03-03T07:30:00,126.0
2025-03-03T07:33:00,119.0
2025-03-03T07:36:00,113.0
2025-03-03T07:39:00,111.0
2025-03-03T07:42:00,120.0
2025-03-03T07:45:00,134.0
2025-03-03T07:48:00,135.0
2025-03-03T07:51:00,158.0
2025-03-03T07:54:00,134.0
2025-03-03T07:57:00,166.0
2025-03-03T08:00:00,268.0
2025-03-03T08:03:00,354.0
2025-03-03T08:06:00,452.0
2025-03-03T08:09:00,520.0
2025-03-03T08:12:00,388.0
2025-03-03T08:15:00,419.0
2025-03-03T08:18:00,308.0
2025-03-03T08:21:00,244.0
2025-03-03T08:24:00,232.0
2025-03-03T08:27:00,230.0
2025-03-03T08:30:00,200.0
2025-03-03T08:33:00,175.0
2025-03-03T08:36:00,214.0
2025-03-03T08:39:00,239.0
2025-03-03T08:42:00,214.0
2025-03-03T08:45:00,496.0
2025-03-03T08:48:00,290.0
2025-03-03T08:51:00,282.0
2025-03-03T08:54:00,322.0
2025-03-03T08:57:00,268.0
2025-03-03T09:00:00,
2025-03-03T09:03:00,417.0
2025-03-03T09:06:00,366.0
2025-03-03T09:09:00,365.0
2025-03-03T09:12:00,336.0
2025-03-03T09:15:00,256.0
2025-03-03T09:18:00,304.0
2025-03-03T09:21:00,302.0
2025-03-03T09:24:00,322.0
2025-03-03T09:27:00,326.0
2025-03-03T09:30:00,321.0
2025-03-03T09:33:00,291.0
2025-03-03T09:36:00,276.0
2025-03-03T09:39:00,263.0
2025-03-03T09:42:00,266.0
2025-03-03T09:45:00,341.0
2025-03-03T09:48:00,542.0
2025-03-03T09:51:00,570.0
2025-03-03T09:54:00,569.0
2025-03-03T09:57:00,559.0
2025-03-03T10:00:00,380.0
2025-03-03T10:03:00,222.0
2025-03-03T10:06:00,386.0
2025-03-03T10:09:00,487.0
2025-03-03T10:12:00,578.0
2025-03-03T10:15:00,469.0
2025-03-03T10:18:00,358.0
2025-03-03T10:21:00,344.0
2025-03-03T10:24:00,342.0
2025-03-03T10:27:00,344.0
2025-03-03T10:30:00,352.0
2025-03-03T10:33:00,356.0
2025-03-03T10:36:00,320.0
2025-03-03T10:39:00,318.0
2025-03-03T10:42:00,323.0
2025-03-03T10:45:00,331.0
2025-03-03T10:48:00,345.0
2025-03-03T10:51:00,606.0
2025-03-03T10:54:00,404.0
2025-03-03T10:57:00,442.0
2025-03-03T11:00:00,547.0
2025-03-03T11:03:00,657.0
2025-03-03T11:06:00,964.0
2025-03-03T11:09:00,876.0
2025-03-03T11:12:00,495.0
2025-03-03T11:15:00,770.0
2025-03-03T11:18:00,704.0
2025-03-03T11:21:00,856.0
2025-03-03T11:24:00,904.0
2025-03-03T11:27:00,918.0
2025-03-03T11:30:00,620.0
2025-03-03T11:33:00,567.0
2025-03-03T11:36:00,632.0
2025-03-03T11:39:00,796.0
2025-03-03T11:42:00,580.0
2025-03-03T11:45:00,758.0
2025-03-03T11:48:00,776.0
2025-03-03T11:51:00,437.0
2025-03-03T11:54:00,544.0
2025-03-03T11:57:00,585.0
2025-03-03T12:00:00,660.0
2025-03-03T12:03:00,819.0
2025-03-03T12:06:00,879.0
2025-03-03T12:09:00,1013.0
2025-03-03T12:12:00,600.0
2025-03-03T12:15:00,358.0
2025-03-03T12:18:00,352.0
2025-03-03T12:21:00,486.0
2025-03-03T12:24:00,1055.0
2025-03-03T12:27:00,1024.0
2025-03-03T12:30:00,963.0
2025-03-03T12:33:00,700.0
2025-03-03T12:36:00,545.0
2025-03-03T12:39:00,532.0
2025-03-03T12:42:00,586.0
2025-03-03T12:45:00,734.0
2025-03-03T12:48:00,708.0
2025-03-03T12:51:00,806.0
2025-03-03T12:54:00,877.0
2025-03-03T12:57:00,923.0
2025-03-03T13:00:00,889.0
2025-03-03T13:03:00,860.0
2025-03-03T13:06:00,687.0
2025-03-03T13:09:00,573.0
2025-03-03T13:12:00,520.0
2025-03-03T13:15:00,597.0
2025-03-03T13:18:00,675.0
2025-03-03T13:21:00,498.0
2025-03-03T13:24:00,432.0
2025-03-03T13:27:00,508.0
2025-03-03T13:30:00,695.0
2025-03-03T13:33:00,605.0
2025-03-03T13:36:00,435.0
2025-03-03T13:39:00,361.0
2025-03-03T13:42:00,300.0
2025-03-03T13:45:00,315.0
2025-03-03T13:48:00,376.0
2025-03-03T13:51:00,389.0
2025-03-03T13:54:00,331.0
2025-03-03T13:57:00,326.0
2025-03-03T14:00:00,351.0
2025-03-03T14:03:00,364.0
2025-03-03T14:06:00,335.0
2025-03-03T14:09:00,317.0
2025-03-03T14:12:00,368.0
2025-03-03T14:15:00,432.0
